OrderID,CustomerID,ProductID,OrderDate,ShipDate,ShipMode,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2018-102736,LP-17095,TEC-AC-10004568,2018-05-09,2018-09-09,Standard Class,89.568,2018,5,9,2,123,4.506100949775808,0.0050865761408652
CA-2018-102736,LP-17095,OFF-AR-10001897,2018-05-09,2018-09-09,Standard Class,71.96,2018,5,9,2,123,4.289911345766076,0.004080369868808
CA-2018-102736,LP-17095,OFF-PA-10001800,2018-05-09,2018-09-09,Standard Class,15.552,2018,5,9,2,123,2.8065069404432417,0.0008569439604594
CA-2016-114811,KD-16495,OFF-ST-10000885,2016-08-11,2016-08-11,Same Day,67.15,2016,8,11,3,0,4.221711158142542,0.003805503207711
CA-2016-114811,KD-16495,TEC-PH-10004165,2016-08-11,2016-08-11,Same Day,549.98,2016,8,11,3,0,6.3116985108534855,0.031396744367262
CA-2016-114811,KD-16495,FUR-FU-10002240,2016-08-11,2016-08-11,Same Day,11.82,2016,8,11,3,0,2.551006451492524,0.0006436794325563
CA-2016-114811,KD-16495,TEC-MA-10000045,2016-08-11,2016-08-11,Same Day,4643.8,2016,8,11,3,0,8.443503593270366,0.2653374168271198
CA-2016-114811,KD-16495,FUR-CH-10003746,2016-08-11,2016-08-11,Same Day,577.764,2016,8,11,3,0,6.360894795172664,0.0329844564903218
CA-2018-128769,DM-12955,OFF-AP-10001271,2018-07-09,2018-12-09,Standard Class,81.568,2018,7,9,0,153,4.413622196263632,0.00462941745297
CA-2017-116337,MC-17845,FUR-FU-10002030,2017-07-11,2017-12-11,Standard Class,44.46,2017,7,11,1,153,3.816832818424397,0.0025088868791685
CA-2017-116337,MC-17845,OFF-ST-10001272,2017-07-11,2017-12-11,Standard Class,314.088,2017,7,11,1,153,5.752851964889841,0.0179167347166421
CA-2015-120775,RD-19930,OFF-FA-10002676,2015-03-10,2015-07-10,Standard Class,4.344,2015,3,10,1,122,1.6759744362343447,0.0002164646387183
CA-2015-120775,RD-19930,FUR-FU-10000758,2015-03-10,2015-07-10,Standard Class,31.776,2015,3,10,1,122,3.48969654024457,0.0017840617795107
CA-2015-120775,RD-19930,OFF-LA-10002271,2015-03-10,2015-07-10,Standard Class,4.928,2015,3,10,1,122,1.7796868879937855,0.0002498372229346
CA-2015-120775,RD-19930,OFF-BI-10002609,2015-03-10,2015-07-10,Standard Class,1.788,2015,3,10,1,122,1.0253244928982777,7.040243793585081e-05
CA-2015-120775,RD-19930,OFF-FA-10000254,2015-03-10,2015-07-10,Standard Class,15.072,2015,3,10,1,122,2.7770786275126333,0.0008295144391857
CA-2018-104136,SF-20065,OFF-PA-10004243,2018-01-11,2018-04-11,Second Class,189.7,2018,1,11,3,90,5.250701512606374,0.0108086028579046
CA-2018-104136,SF-20065,OFF-PA-10001033,2018-01-11,2018-04-11,Second Class,40.99,2018,1,11,3,90,3.737431494696102,0.0023105942982939
CA-2017-123050,BC-11125,FUR-FU-10000723,2017-04-04,2017-08-04,Second Class,82.64,2017,4,4,1,122,4.426521874560433,0.004690676717148
CA-2017-123050,BC-11125,OFF-ST-10003455,2017-04-04,2017-08-04,Second Class,31.02,2017,4,4,1,122,3.4663607075685685,0.0017408602835046
CA-2017-123050,BC-11125,TEC-AC-10001109,2017-04-04,2017-08-04,Second Class,89.97,2017,4,4,1,122,4.510529781833971,0.0051095483649319
CA-2018-102204,CJ-12010,OFF-SU-10001212,2018-01-05,2018-06-05,Standard Class,3.328,2018,1,5,4,151,1.4651055415441805,0.0001584054853556
CA-2018-102204,CJ-12010,FUR-TA-10001889,2018-01-05,2018-06-05,Standard Class,933.262,2018,1,5,4,151,6.839756912810799,0.0532993313939899
CA-2018-102204,CJ-12010,FUR-CH-10002024,2018-01-05,2018-06-05,Standard Class,2803.92,2018,1,5,4,151,7.939130297050971,0.1601977759915572
CA-2015-109855,LH-16900,OFF-BI-10004716,2015-01-09,2015-05-09,Standard Class,23.744,2015,1,9,4,120,3.2085830353827687,0.001325074456864
CA-2015-109855,LH-16900,TEC-AC-10002842,2015-01-09,2015-05-09,Standard Class,357.0,2015,1,9,4,120,5.8805329864007,0.0203689339185116
CA-2016-129217,DP-13390,OFF-AP-10002439,2016-10-05,2016-10-05,Same Day,70.97,2016,10,5,2,0,4.276249365519713,0.004023796481181
CA-2016-129217,DP-13390,OFF-AR-10004602,2016-10-05,2016-10-05,Same Day,36.784,2016,10,5,2,0,3.631885732593816,0.0020702431181331
CA-2016-140221,MS-17365,OFF-BI-10002854,2016-05-03,2016-09-03,Second Class,11.212,2016,5,3,1,123,2.502419074872632,0.0006089353722763
CA-2016-140221,MS-17365,FUR-FU-10000023,2016-05-03,2016-09-03,Second Class,4.712,2016,5,3,1,123,1.7425692250372833,0.0002374939383615
CA-2016-140221,MS-17365,OFF-AP-10000828,2016-05-03,2016-09-03,Second Class,180.98,2016,5,3,1,123,5.203896790928544,0.0103102998880989
CA-2016-140221,MS-17365,OFF-ST-10000777,2016-05-03,2016-09-03,Second Class,60.416,2016,5,3,1,123,4.117670387525597,0.0034206898821753
CA-2018-134810,MC-17605,OFF-EN-10002504,2018-09-05,2018-10-05,First Class,65.232,2018,9,5,2,30,4.193163729836504,0.0036958994122882
CA-2018-134810,MC-17605,FUR-CH-10001270,2018-09-05,2018-10-05,First Class,207.0,2018,9,5,2,30,5.337538079701318,0.0117972085204779
US-2018-168802,JO-15145,OFF-BI-10002393,2018-03-11,2018-07-11,Standard Class,18.368,2018,3,11,6,122,2.963622219635757,0.0010178638185985
US-2016-158911,RS-19765,FUR-FU-10003829,2016-05-07,2016-11-07,Standard Class,4.928,2016,5,7,5,184,1.7796868879937855,0.0002498372229346
US-2016-158911,RS-19765,OFF-LA-10003223,2016-05-07,2016-11-07,Standard Class,11.784,2016,5,7,5,184,2.548194389023919,0.0006416222184608
CA-2018-135419,BG-11740,FUR-TA-10001086,2018-03-11,2018-09-11,Standard Class,486.368,2018,3,11,6,184,6.189019484542526,0.0277616470604639
CA-2015-168312,GW-14605,OFF-ST-10003692,2015-01-03,2015-07-03,Standard Class,137.352,2015,1,3,5,181,4.929801162218075,0.0078171849836628
CA-2015-168312,GW-14605,FUR-TA-10001866,2015-01-03,2015-07-03,Standard Class,376.509,2015,1,3,5,181,5.933594409464488,0.0214837725237799
CA-2016-142937,SF-20065,OFF-AR-10003582,2016-05-12,2016-06-12,First Class,45.04,2016,5,12,3,31,3.829510583853682,0.0025420308840408
CA-2018-144456,FC-14245,OFF-ST-10001321,2018-08-09,2018-09-09,First Class,61.68,2018,8,9,3,31,4.13804241748782,0.0034929209548627
CA-2018-144456,FC-14245,TEC-PH-10001750,2018-08-09,2018-09-09,First Class,158.376,2018,8,9,3,31,5.07126619040281,0.0090185980154512
CA-2018-118577,XP-21865,OFF-PA-10001357,2018-06-10,2018-11-10,Standard Class,143.7,2018,6,10,6,153,4.974662633637438,0.0081799404025076
CA-2018-118577,XP-21865,OFF-PA-10004888,2018-06-10,2018-11-10,Standard Class,6.48,2018,6,10,6,153,2.012232791986386,0.0003385260083863
CA-2018-113572,FP-14320,TEC-AC-10002370,2018-07-11,2018-11-11,Standard Class,7.88,2018,7,11,2,123,2.1838015570040787,0.0004185287787679
CA-2017-153269,PS-18760,OFF-ST-10004634,2017-09-03,2017-12-03,First Class,11.21,2017,9,3,6,91,2.502255288122613,0.0006088210826043
CA-2017-153269,PS-18760,FUR-CH-10002647,2017-09-03,2017-12-03,First Class,354.9,2017,9,3,6,91,5.874649792516147,0.0202489297629392
CA-2017-153269,PS-18760,OFF-PA-10001801,2017-09-03,2017-12-03,First Class,17.94,2017,9,3,6,91,2.9412760877579323,0.0009934058287961
CA-2017-153269,PS-18760,OFF-BI-10004632,2017-09-03,2017-12-03,First Class,51.8,2017,9,3,6,91,3.966511190712216,0.0029283299753122
CA-2017-101469,KH-16360,OFF-AR-10003986,2017-02-07,2017-08-07,Standard Class,7.7,2017,2,7,1,181,2.163323025660538,0.0004082427082903
CA-2018-132199,BO-11350,FUR-FU-10004245,2018-03-05,2018-08-05,Standard Class,32.448,2018,3,5,0,153,3.509991994054264,0.0018224631092939
CA-2018-132199,BO-11350,OFF-BI-10003684,2018-03-05,2018-08-05,Standard Class,26.388,2018,3,5,0,153,3.3101049612588165,0.0014761654032133
CA-2018-132199,BO-11350,FUR-TA-10003748,2018-03-05,2018-08-05,Standard Class,373.47,2018,3,5,0,153,5.925511692939474,0.0213101093672158
CA-2018-132199,BO-11350,OFF-BI-10002133,2018-03-05,2018-08-05,Standard Class,64.2,2018,3,5,0,153,4.177459468932607,0.0036369259415497
CA-2018-132199,BO-11350,OFF-FA-10002280,2018-03-05,2018-08-05,Standard Class,8.0,2018,3,5,0,153,2.19722457733622,0.0004253861590864
CA-2018-147207,TS-21655,OFF-AR-10001955,2018-02-01,2018-04-01,Second Class,31.744,2018,2,1,3,59,3.4887197391901017,0.0017822331447591
CA-2018-147207,TS-21655,OFF-AP-10000027,2018-02-01,2018-04-01,Second Class,5.432,2018,2,1,3,59,1.8612855318766648,0.000278638220272
CA-2018-147207,TS-21655,FUR-TA-10002958,2018-02-01,2018-04-01,Second Class,913.43,2018,2,1,3,59,6.818300920341367,0.0521660350066979
CA-2018-147207,TS-21655,OFF-ST-10002615,2018-02-01,2018-04-01,Second Class,372.144,2018,2,1,3,59,5.921964404123455,0.0212343353146971
CA-2015-109918,LR-17035,OFF-SU-10004290,2015-07-09,2015-12-09,Second Class,27.36,2015,7,9,3,153,3.344979701663927,0.0015317101837926
CA-2015-109918,LR-17035,OFF-PA-10000174,2015-07-09,2015-12-09,Second Class,20.56,2015,7,9,3,153,3.070839746040796,0.0011431252990817
CA-2015-109918,LR-17035,OFF-BI-10004308,2015-07-09,2015-12-09,Second Class,83.92,2015,7,9,3,153,4.441709636835055,0.0047638221072112
CA-2016-158701,JL-15175,OFF-AP-10004859,2016-05-01,2016-10-01,Standard Class,87.36,2016,5,1,6,153,4.481419378551917,0.0049604003430061
CA-2016-158701,JL-15175,OFF-BI-10001294,2016-05-01,2016-10-01,Standard Class,56.16,2016,5,1,6,153,4.045854353061666,0.0031774814602151
CA-2018-137582,CV-12805,OFF-BI-10001757,2018-04-09,2018-08-09,Standard Class,11.808,2018,4,9,0,122,2.5500699756944134,0.0006429936945245
CA-2015-139423,DG-13300,OFF-AP-10004708,2015-01-11,2015-05-11,Standard Class,76.12,2015,1,11,6,120,4.34536265030229,0.0043180923865134
CA-2018-153227,CS-12250,OFF-PA-10001838,2018-04-12,2018-06-12,First Class,11.76,2018,4,12,3,61,2.546315277916644,0.0006402507423971
CA-2017-142594,EJ-14155,TEC-PH-10000193,2017-01-12,2017-06-12,Second Class,137.94,2017,1,12,3,151,4.934042185264735,0.0078507861472231
CA-2017-142594,EJ-14155,FUR-FU-10002045,2017-01-12,2017-06-12,Second Class,111.15,2017,1,12,3,151,4.719837260966218,0.0063198759911343
CA-2017-142594,EJ-14155,OFF-AP-10002945,2017-01-12,2017-06-12,Second Class,901.95,2017,1,12,3,151,6.805667180898352,0.0515100122895684
CA-2017-142594,EJ-14155,FUR-TA-10001095,2017-01-12,2017-06-12,Second Class,366.009,2017,1,12,3,151,5.905386370914646,0.0208837517459176
US-2015-120236,MR-17545,OFF-BI-10004099,2015-03-09,2015-04-09,First Class,7.68,2015,3,9,0,31,2.1610215286722587,0.0004070998115706
CA-2018-120061,SR-20425,FUR-CH-10001973,2018-02-11,2018-07-11,Second Class,155.372,2018,2,11,6,150,5.052237783950769,0.0088469349281466
CA-2016-110814,BD-11635,OFF-BI-10002026,2016-05-12,2016-09-12,Second Class,232.4,2016,5,12,3,123,5.452753719852455,0.0132486873545449
CA-2016-110814,BD-11635,FUR-CH-10003535,2016-05-12,2016-09-12,Second Class,164.646,2016,5,12,3,123,5.109852981155833,0.009376896137089
CA-2016-110814,BD-11635,OFF-PA-10004156,2016-05-12,2016-09-12,Second Class,22.68,2016,5,12,3,123,3.164630810015805,0.0012642723513739
CA-2017-154067,SM-20950,OFF-PA-10002254,2017-01-02,2017-07-02,Standard Class,105.52,2017,1,2,0,181,4.668332760945732,0.0059981505645281
CA-2018-140480,HE-14800,FUR-FU-10003247,2018-08-07,2018-12-07,Standard Class,83.92,2018,8,7,1,122,4.441709636835055,0.0047638221072112
CA-2018-140480,HE-14800,TEC-AC-10002473,2018-08-07,2018-12-07,Standard Class,141.9,2018,8,7,1,122,4.9621450849358215,0.0080770796977312
CA-2018-140480,HE-14800,FUR-FU-10001057,2018-08-07,2018-12-07,Standard Class,39.98,2018,8,7,1,122,3.7130841428107537,0.0022528780139472
CA-2018-140480,HE-14800,OFF-AR-10001419,2018-08-07,2018-12-07,Standard Class,28.91,2018,8,7,1,122,3.398192872641857,0.0016202846795723
CA-2018-140480,HE-14800,OFF-AR-10004010,2018-08-07,2018-12-07,Standard Class,174.95,2018,8,7,1,122,5.170199863767594,0.009965716527098
CA-2017-159765,TH-21100,OFF-AR-10003514,2017-09-05,2017-12-05,Second Class,27.86,2017,9,5,1,91,3.3624565533457247,0.001560282601786
CA-2018-107265,ML-17755,OFF-PA-10000474,2018-06-04,2018-12-04,Standard Class,106.32,2018,6,4,0,183,4.675815025557423,0.0060438664333176
CA-2018-118199,LB-16795,OFF-BI-10004330,2018-09-05,2018-11-05,First Class,147.92,2018,9,5,2,61,5.003409249004516,0.0084210916103723
CA-2018-118199,LB-16795,OFF-ST-10000604,2018-09-05,2018-11-05,First Class,104.28,2018,9,5,2,61,4.656623467577007,0.0059272909679043
CA-2018-118199,LB-16795,FUR-TA-10004154,2018-09-05,2018-11-05,First Class,286.85,2018,9,5,2,61,5.662439511121819,0.0163602236740312
CA-2018-118199,LB-16795,OFF-ST-10000636,2018-09-05,2018-11-05,First Class,66.96,2018,9,5,2,61,4.218919296803732,0.0037946456888735
CA-2018-118199,LB-16795,TEC-AC-10004171,2018-09-05,2018-11-05,First Class,199.98,2018,9,5,2,61,5.303205400620812,0.0113960517718499
CA-2016-128356,RP-19390,OFF-SU-10004290,2016-02-10,2016-07-10,Standard Class,10.944,2016,2,10,2,151,2.4802290602368893,0.0005936205562318
CA-2017-158302,JB-16045,OFF-PA-10002615,2017-08-12,2017-12-12,Second Class,10.584,2017,8,12,5,122,2.4496248356433603,0.0005730484152765
CA-2018-145779,DB-13615,OFF-PA-10002254,2018-06-05,2018-10-05,Standard Class,84.416,2018,6,5,1,122,4.447533436876001,0.0047921659458607
US-2017-155173,JB-16045,TEC-PH-10004586,2017-06-03,2017-10-03,Standard Class,431.94,2017,6,3,5,122,6.070599150271709,0.0246513679273693
US-2017-155173,JB-16045,OFF-BI-10002982,2017-06-03,2017-10-03,Standard Class,2.043,2017,6,3,5,122,1.112843870914834,8.497437111250824e-05
US-2017-155173,JB-16045,TEC-PH-10002538,2017-06-03,2017-10-03,Standard Class,68.238,2017,6,3,5,122,4.237549844853278,0.0038676767892648
CA-2016-169537,JH-15820,OFF-LA-10001982,2016-03-09,2016-07-09,Second Class,7.5,2016,3,9,2,122,2.1400661634962708,0.0003968137410929
CA-2017-158841,SE-20110,TEC-MA-10001127,2017-02-02,2017-04-02,Second Class,8749.95,2017,2,2,3,59,9.07691754488678,0.499982685114696
CA-2017-158841,SE-20110,OFF-BI-10002557,2017-02-02,2017-04-02,Second Class,36.4,2017,2,2,3,59,3.6216707044204863,0.0020482995011141
CA-2017-158841,SE-20110,FUR-FU-10001731,2017-02-02,2017-04-02,Second Class,18.69,2017,2,2,3,59,2.9801108926510342,0.0010362644557862
CA-2018-106824,AT-10735,OFF-FA-10001135,2018-07-07,2018-11-07,Standard Class,5.94,2018,7,7,5,123,1.937301774518713,0.0003076677969534
CA-2017-143154,AS-10225,TEC-AC-10002942,2017-02-12,2017-08-12,Standard Class,165.6,2017,2,12,6,181,5.115595729732743,0.0094314123106205
CA-2015-169061,AB-10150,OFF-AR-10000588,2015-05-03,2015-08-03,Second Class,59.52,2015,5,3,6,92,4.102973888920155,0.003369488109131
CA-2015-169061,AB-10150,TEC-AC-10002001,2015-05-03,2015-08-03,Second Class,479.97,2015,5,3,6,92,6.175804898098298,0.0273960343998197
CA-2015-169061,AB-10150,OFF-SU-10000381,2015-05-03,2015-08-03,Second Class,18.62,2015,5,3,6,92,2.976549454137217,0.0010322643172672
CA-2015-169061,AB-10150,OFF-BI-10001617,2015-05-03,2015-08-03,Second Class,49.632,2015,5,3,6,92,3.924583787473004,0.0028044399708927
CA-2015-169061,AB-10150,OFF-PA-10001878,2015-05-03,2015-08-03,Second Class,97.82,2015,5,3,6,92,4.593300013417604,0.005558135327429
CA-2016-102316,DH-13075,TEC-PH-10000376,2016-01-03,2016-03-03,Second Class,15.984,2016,1,3,6,60,2.832271724400955,0.0008816305296057
CA-2016-102316,DH-13075,FUR-CH-10003396,2016-01-03,2016-03-03,Second Class,184.752,2016,1,3,6,60,5.224412450700065,0.0105258502094415
CA-2017-109400,NR-18550,FUR-CH-10003298,2017-02-05,2017-06-05,Standard Class,366.744,2017,2,5,6,120,5.90738704391677,0.0209257532003679
CA-2017-130400,SJ-20125,OFF-BI-10001757,2017-08-03,2017-12-03,Standard Class,8.856,2017,8,3,3,122,2.288080406791164,0.0004743021386912
CA-2017-130400,SJ-20125,TEC-AC-10004633,2017-08-03,2017-12-03,Standard Class,27.96,2017,8,3,3,122,3.365915567517516,0.0015659970853847
CA-2017-130400,SJ-20125,OFF-EN-10001453,2017-08-03,2017-12-03,Standard Class,146.352,2017,8,3,3,122,4.992824282216802,0.0083314885075448
CA-2017-144645,NS-18640,FUR-FU-10003601,2017-02-02,2017-08-02,Standard Class,73.784,2017,2,2,3,181,4.314603958356448,0.0041846020496481
CA-2018-141614,NS-18640,OFF-PA-10002787,2018-05-06,2018-09-06,Standard Class,20.736,2018,5,6,6,123,3.0789698721240466,0.0011531827902154
CA-2017-132899,SF-20200,OFF-AR-10002833,2017-07-04,2017-11-04,Standard Class,3.64,2017,7,4,1,123,1.534714366238164,0.0001762346741835
CA-2018-149720,EM-14065,FUR-FU-10002501,2018-04-06,2018-07-06,Second Class,30.336,2018,4,6,4,91,3.4447675963635302,0.0017017732156896
CA-2018-118003,DO-13645,FUR-FU-10002506,2018-04-12,2018-10-12,Standard Class,12.99,2018,4,12,3,183,2.63834278867739,0.000710538890661
CA-2018-118003,DO-13645,FUR-CH-10003817,2018-04-12,2018-10-12,Standard Class,182.22,2018,4,12,3,183,5.210687616587062,0.0103811594847227
CA-2018-118003,DO-13645,FUR-CH-10004860,2018-04-12,2018-10-12,Standard Class,302.94,2018,4,12,3,183,5.716830313505459,0.0172796840850603
US-2017-160206,MY-18295,TEC-PH-10000148,2017-01-04,2017-07-04,Standard Class,12.99,2017,1,4,2,181,2.63834278867739,0.000710538890661
CA-2016-157343,HD-14785,OFF-BI-10003707,2016-07-06,2016-11-06,Standard Class,18.312,2016,7,6,2,123,2.960726664355176,0.0010146637077832
CA-2016-157343,HD-14785,OFF-PA-10000552,2016-07-06,2016-11-06,Standard Class,25.92,2016,7,6,2,123,3.2928695047765277,0.0014494216199715
CA-2016-157343,HD-14785,OFF-AR-10003183,2016-07-06,2016-11-06,Standard Class,8.016,2016,7,6,2,123,2.199000776737475,0.0004263004764622
CA-2015-137575,TB-21625,TEC-AC-10004571,2015-06-08,2015-11-08,Standard Class,199.98,2015,6,8,0,153,5.303205400620812,0.0113960517718499
CA-2016-149566,GB-14530,TEC-AC-10001266,2016-05-12,2016-10-12,Standard Class,39.0,2016,5,12,3,153,3.688879454113936,0.00219687607468
CA-2016-149566,GB-14530,OFF-LA-10000452,2016-05-12,2016-10-12,Standard Class,12.6,2016,5,12,3,153,2.6100697927420065,0.0006882524046261
CA-2016-126186,GB-14530,FUR-FU-10000073,2016-11-09,2016-12-09,First Class,24.64,2016,11,9,2,30,3.2441536320524693,0.0013762762299083
CA-2017-102092,PM-18940,FUR-TA-10002530,2017-09-12,2017-11-12,First Class,1056.86,2017,9,12,1,61,6.964003278520724,0.0603623188322978
CA-2017-123540,DJ-13420,FUR-CH-10000847,2017-02-04,2017-06-04,Second Class,1454.9,2017,2,4,5,120,7.28337954507928,0.0831082493485202
US-2017-136581,SV-20365,OFF-PA-10002787,2017-10-11,2017-12-11,First Class,31.104,2017,10,11,2,61,3.468980632964616,0.0017456604497275
CA-2017-162390,DP-13105,OFF-BI-10004318,2017-06-12,2017-12-12,Standard Class,968.744,2017,6,12,0,183,6.8770321191392965,0.0553269444644768
CA-2017-162390,DP-13105,OFF-BI-10001721,2017-06-12,2017-12-12,Standard Class,222.352,2017,6,12,0,183,5.408749002313666,0.0126744960425486
CA-2017-162390,DP-13105,TEC-CO-10004202,2017-06-12,2017-12-12,Standard Class,479.984,2017,6,12,0,183,6.175834005519237,0.0273968344275236
CA-2017-162222,SR-20740,OFF-PA-10003893,2017-03-04,2017-03-04,Same Day,10.272,2017,3,4,5,0,2.422321774596379,0.0005552192264486
CA-2018-106747,TS-21505,FUR-FU-10004188,2018-03-07,2018-04-07,First Class,102.3,2018,3,7,2,31,4.637637376125593,0.0058141441926503
CA-2015-104808,MH-17440,OFF-BI-10003676,2015-04-02,2015-08-02,Second Class,17.248,2015,4,2,3,122,2.904055484982087,0.0009538616022931
CA-2015-111934,GD-14590,OFF-BI-10004364,2015-05-05,2015-07-05,First Class,11.88,2015,5,5,1,61,2.5556757206762075,0.0006471081227155
CA-2015-111934,GD-14590,OFF-PA-10000474,2015-05-05,2015-07-05,First Class,35.44,2015,5,5,1,61,3.5956670723917576,0.0019934404585667
US-2017-116365,CA-12310,TEC-AC-10002217,2017-03-01,2017-08-01,Standard Class,30.08,2017,3,1,2,153,3.436564525499447,0.0016871441376769
US-2017-116365,CA-12310,TEC-AC-10002942,2017-03-01,2017-08-01,Standard Class,165.6,2017,3,1,2,153,5.115595729732743,0.0094314123106205
US-2017-116365,CA-12310,TEC-PH-10002890,2017-03-01,2017-08-01,Standard Class,180.96,2017,3,1,2,153,5.203786882701803,0.0103091569913792
CA-2015-151946,BT-11440,FUR-FU-10002878,2015-04-06,2015-09-06,Standard Class,56.96,2015,4,6,0,153,4.059753117452481,0.0032231973290046
CA-2015-151946,BT-11440,OFF-AP-10001626,2015-04-06,2015-09-06,Standard Class,15.56,2015,4,6,0,153,2.8069901489571136,0.0008574011191473
CA-2015-151946,BT-11440,FUR-BO-10003272,2015-04-06,2015-09-06,Standard Class,353.568,2015,4,6,0,153,5.870900147041215,0.0201728128414046
CA-2015-151946,BT-11440,FUR-FU-10002191,2015-04-06,2015-09-06,Standard Class,13.96,2015,4,6,0,153,2.7053799725463312,0.0007659693815682
CA-2018-117513,BT-11395,FUR-TA-10001520,2018-03-03,2018-08-03,Standard Class,399.672,2018,3,3,5,153,5.993143137486538,0.0228074183597443
US-2018-119319,LC-17050,FUR-FU-10003878,2018-06-11,2018-09-11,Second Class,30.56,2018,6,11,0,92,3.4518904959776733,0.0017145736589507
CA-2016-156118,HG-14965,OFF-PA-10000533,2016-08-12,2016-12-12,Standard Class,15.696,2016,8,12,4,122,2.8151691697748995,0.0008651728168415
CA-2016-164084,AG-10525,OFF-ST-10003638,2016-07-09,2016-12-09,Standard Class,70.26,2016,7,9,5,153,4.26633516017769,0.0039832236476303
CA-2016-164084,AG-10525,TEC-AC-10002305,2016-07-09,2016-12-09,Standard Class,90.0,2016,7,9,5,153,4.51085950651685,0.0051112627100115
CA-2016-164084,AG-10525,OFF-BI-10000605,2016-07-09,2016-12-09,Standard Class,6.096,2016,7,9,5,153,1.9595312450072784,0.0003165823913673
CA-2016-164084,AG-10525,FUR-TA-10003569,2016-07-09,2016-12-09,Standard Class,481.176,2016,7,9,5,153,6.178309192629521,0.0274649510720199
CA-2016-164084,AG-10525,OFF-FA-10003059,2016-07-09,2016-12-09,Standard Class,7.24,2016,7,9,5,153,2.10900034392138,0.0003819560837363
CA-2018-147767,SV-20935,OFF-BI-10001670,2018-02-12,2018-02-12,Same Day,67.86,2018,2,12,0,0,4.232075457910378,0.0038460760412617
US-2016-131842,RR-19525,FUR-CH-10004477,2016-05-12,2016-08-12,First Class,97.424,2016,5,12,3,92,4.589284676757868,0.0055355059723782
